system_id,replica,candidate_id,state_id,molecule_id,component,signed_spin_electrons,positive_spin_electrons,negative_spin_magnitude_electrons,positive_spin_fraction
pure_thf,1,separated,li_plus_e_diabatic,59,thf,0.000535383965302519,0.0005501216072087073,1.4737641906188076e-05,0.0005391839134571637
pure_thf,1,separated,li_plus_e_diabatic,52,thf,0.0004303451567249673,0.00046783128596780433,3.7486129242837034e-05,0.00045852971470382493
pure_thf,1,separated,li_plus_e_diabatic,35,thf,0.0004172213774372637,0.0004418291494771453,2.4607772039881705e-05,0.00043304456100768605
pure_thf,1,separated,li_plus_e_diabatic,34,thf,0.00032955918724886924,0.00035112097935302697,2.156179210415778e-05,0.0003441398797350865
pure_thf,1,separated,li_plus_e_diabatic,53,thf,0.0003126477087934686,0.0003421479665445072,2.9500257751038627e-05,0.0003353452712372541
pure_thf,1,separated,li_plus_e_diabatic,25,thf,0.0002952849005294264,0.00030516112497131626,9.876224441889866e-06,0.0002990938138785046
pure_thf,1,separated,li_plus_e_diabatic,8,thf,0.0002696101892914615,0.00028444592779006676,1.4835738498605255e-05,0.000278790482873392
pure_thf,1,separated,li_plus_e_diabatic,11,thf,0.0002616902751917461,0.0002825251042635371,2.0834829071790882e-05,0.00027690784977459434
pure_thf,1,separated,li_plus_e_diabatic,4,thf,0.00020235551389239853,0.00025042242162640337,4.806690773400483e-05,0.0002454434429417316
pure_thf,1,separated,li_plus_e_diabatic,63,thf,0.0002110412521738071,0.00023748257467363739,2.6441322499830307e-05,0.00023276087016490523
pure_thf,1,separated,li_plus_e_diabatic,40,thf,0.00016167321035768552,0.00019682287381911855,3.5149663461433035e-05,0.0001929095784878274
pure_thf,1,separated,li_plus_e_diabatic,29,thf,0.00016354200132218184,0.00019432712278272843,3.07851214605466e-05,0.00019046344877181155
pure_thf,1,separated,li_plus_e_diabatic,19,thf,0.00016993223015276073,0.00018164871623686888,1.171648608410821e-05,0.0001780371183600995
pure_thf,1,separated,li_plus_e_diabatic,2,thf,0.00016445449633766066,0.00017344454607161653,8.990049733955829e-06,0.00016999606613018583
pure_thf,1,separated,li_plus_e_diabatic,32,thf,0.00010671178426492618,0.00012857156316287914,2.185977889795294e-05,0.00012601526222031444
pure_thf,1,separated,li_plus_e_diabatic,13,thf,9.812828116781325e-05,0.00012134988148070865,2.3221600312895378e-05,0.00011893716432321196
pure_thf,1,separated,li_plus_e_diabatic,18,thf,8.90305073571597e-05,0.00010611885008322997,1.7088342726070275e-05,0.0001040089611636406
pure_thf,1,separated,li_plus_e_diabatic,9,thf,6.553937731455084e-05,8.14802759100533e-05,1.594089859550245e-05,7.986025900285094e-05
pure_thf,1,separated,li_plus_e_diabatic,16,thf,4.3060786564238354e-05,8.039983457478362e-05,3.7339048010545256e-05,7.880129934778948e-05
pure_thf,1,separated,li_plus_e_diabatic,51,thf,6.48862525023332e-05,7.737809156661843e-05,1.2491839064285208e-05,7.583963560062056e-05
pure_thf,1,separated,li_plus_e_diabatic,24,thf,5.863262137057063e-05,7.685259813945015e-05,1.821997676887951e-05,7.53245902018509e-05
pure_thf,1,separated,li_plus_e_diabatic,38,thf,4.909296222328086e-05,6.452489051141573e-05,1.5431928288134907e-05,6.324198599990833e-05
pure_thf,1,separated,li_plus_e_diabatic,56,thf,1.9390492424544597e-05,4.951819780108337e-05,3.012770537653876e-05,4.8533661153950494e-05
pure_thf,1,separated,li_plus_e_diabatic,1,thf,2.02102289095304e-05,4.786644385965324e-05,2.765621495012286e-05,4.6914747912699246e-05
pure_thf,1,separated,li_plus_e_diabatic,17,thf,3.250068143678726e-05,4.2595798696524785e-05,1.0095117259737531e-05,4.174889540252595e-05
pure_thf,1,separated,li_plus_e_diabatic,22,thf,2.4619603525681138e-05,4.011076672027892e-05,1.5491163194597787e-05,3.93132716268721e-05
pure_thf,1,separated,li_plus_e_diabatic,23,thf,2.1946497435879135e-05,3.740128112921582e-05,1.5454783693336688e-05,3.665765689496256e-05
pure_thf,1,separated,li_plus_e_diabatic,10,thf,9.038599487068674e-06,3.675896012732988e-05,2.7720360640261194e-05,3.602810672468321e-05
pure_thf,1,separated,li_plus_e_diabatic,7,thf,2.3768543611553772e-05,3.602136429654602e-05,1.2252820684992255e-05,3.530517601012786e-05
pure_thf,1,separated,li_plus_e_diabatic,64,thf,1.681438987901713e-05,3.354614644572259e-05,1.673175656670545e-05,3.2879171232315736e-05
pure_thf,1,separated,li_plus_e_diabatic,14,thf,9.423061321246937e-06,3.294338014159295e-05,2.3520318820346e-05,3.228838932064029e-05
pure_thf,1,separated,li_plus_e_diabatic,3,thf,2.0976708589848205e-05,3.207364021148662e-05,1.1096931621638415e-05,3.1435941838011634e-05
pure_thf,1,separated,li_plus_e_diabatic,20,thf,1.3811385230697492e-05,2.9653065210664978e-05,1.5841679979967484e-05,2.906349348357999e-05
pure_thf,1,separated,li_plus_e_diabatic,58,thf,6.859789037358159e-06,2.710148957493225e-05,2.024170053757409e-05,2.6562649090761264e-05
pure_thf,1,separated,li_plus_e_diabatic,45,thf,1.9008227052017867e-06,1.7818337000721197e-05,1.591751429551941e-05,1.7464067125257556e-05
pure_thf,1,separated,li_plus_e_diabatic,57,thf,1.0822806282397495e-05,1.6313553103886613e-05,5.490746821489117e-06,1.5989201823166675e-05
pure_thf,1,separated,li_plus_e_diabatic,33,thf,2.471214671576157e-06,1.3090237484475827e-05,1.0619022812899667e-05,1.282997319588217e-05
eda_1p5m,1,separated,li0_diabatic,19,thf,0.15084611630889228,0.15780473153593075,0.006958615227038356,0.15473995694212989
eda_1p5m,1,separated,li0_diabatic,63,thf,0.09725048776517477,0.10040970022130441,0.0031592124561296026,0.09845961231700512
eda_1p5m,1,separated,li0_diabatic,14,thf,0.07589134709879727,0.07913204502281575,0.003240697924018475,0.07759519705393078
eda_1p5m,1,separated,li0_diabatic,18,thf,0.05454213719883849,0.05627200517483943,0.0017298679760009191,0.05517912912401701
eda_1p5m,1,separated,li0_diabatic,30,thf,0.015892533953966403,0.017215793002893758,0.0013232590489273685,0.016881439751924285
eda_1p5m,1,separated,li0_diabatic,69,eda,0.008660733617973291,0.008776608960844425,0.00011587534287113682,0.008606155718402854
eda_1p5m,1,separated,li0_diabatic,57,thf,0.004105390278379995,0.004232129635767411,0.00012673935738741793,0.004149936134602217
eda_1p5m,1,separated,li0_diabatic,59,thf,0.003220602279144898,0.0033027191602028557,8.211688105795955e-05,0.0032385760279017538
eda_1p5m,1,separated,li0_diabatic,67,eda,0.0024258624958819206,0.002461762235970597,3.5899740088675324e-05,0.002413951588701993
eda_1p5m,1,separated,li0_diabatic,68,eda,0.0016985585596810304,0.0017261455501113277,2.7586990430296672e-05,0.0016926215424615376
eda_1p5m,1,separated,li0_diabatic,15,thf,0.0015916703019025157,0.0016660244978959824,7.43541959934664e-05,0.0016336681198323825
eda_1p5m,1,separated,li0_diabatic,26,thf,0.0013259183238967165,0.0013574953106252066,3.1576986728490206e-05,0.0013311309735187448
eda_1p5m,1,separated,li0_diabatic,73,eda,0.0011759429388022943,0.0011964300256878955,2.04870868856015e-05,0.0011731937873932668
eda_1p5m,1,separated,li0_diabatic,61,thf,0.0011127369390189026,0.0011376054733539356,2.4868534335032766e-05,0.0011155116849195241
eda_1p5m,1,separated,li0_diabatic,10,thf,0.0010504362744187443,0.0010826060826918588,3.2169808273114187e-05,0.0010615804544674425
eda_1p5m,1,separated,li0_diabatic,24,thf,0.000668594151994966,0.0007214429752307786,5.2848823235812784e-05,0.00070743160763842
eda_1p5m,1,separated,li0_diabatic,22,thf,0.0006652562948611205,0.0006989732230497892,3.371692818866899e-05,0.000685398247477765
eda_1p5m,1,separated,li0_diabatic,66,eda,0.0004105295157461979,0.00042618965218579283,1.5660136439595088e-05,0.00041791249087734094
eda_1p5m,1,separated,li0_diabatic,72,eda,0.00032587563318899965,0.0003355708965899332,9.695263400933603e-06,0.00032905367021606087
eda_1p5m,1,separated,li0_diabatic,56,thf,0.00023661271234288496,0.00024980406959438436,1.3191357251499437e-05,0.0002449525473461645
eda_1p5m,1,separated,li0_diabatic,43,thf,0.00022954772076713763,0.0002384116983946377,8.863977627499992e-06,0.0002337814309179085
eda_1p5m,1,separated,li0_diabatic,16,thf,0.00017175543383759093,0.0001930267357135147,2.1271301875923893e-05,0.00018927790366151504
eda_1p5m,1,separated,li0_diabatic,6,thf,0.0001768839890622095,0.0001904198678632384,1.3535878801028897e-05,0.00018672166459961006
eda_1p5m,1,separated,li0_diabatic,31,thf,0.00015524585227973147,0.00017033114032530614,1.5085288045574631e-05,0.00016702308646455565
eda_1p5m,1,separated,li0_diabatic,70,eda,0.00015467287712218222,0.0001585614686834346,3.888591561252496e-06,0.00015548199726298423
eda_1p5m,1,separated,li0_diabatic,8,thf,8.06217583164936e-05,0.00014020726863419686,5.958551031770325e-05,0.00013748425982074782
eda_1p5m,1,separated,li0_diabatic,34,thf,8.399049709330009e-05,0.0001292784740601785,4.528797696687824e-05,0.00012676771675291254
eda_1p5m,1,separated,li0_diabatic,2,thf,9.178142835591524e-05,0.00011574928059056679,2.3967852234651643e-05,0.00011350127794228165
eda_1p5m,1,separated,li0_diabatic,52,thf,0.00010017615351554264,0.00010814038128754828,7.96422777200566e-06,0.00010604015343057458
eda_1p5m,1,separated,li0_diabatic,13,thf,8.030320715739376e-05,9.557429159125001e-05,1.5271084433856218e-05,9.371811365641612e-05
eda_1p5m,1,separated,li0_diabatic,27,thf,7.221838750287773e-05,8.111893699234021e-05,8.900549489462506e-06,7.954350097879044e-05
eda_1p5m,1,separated,li0_diabatic,49,thf,7.45083835336976e-05,7.987765113549885e-05,5.369267601801171e-06,7.832632251924107e-05
eda_1p5m,1,separated,li0_diabatic,45,thf,5.862572504922908e-05,6.653997312567972e-05,7.914248076450582e-06,6.524767968730875e-05
eda_1p5m,1,separated,li0_diabatic,28,thf,5.694052568056784e-05,6.632274042502535e-05,9.382214744457496e-06,6.503466593025276e-05
eda_1p5m,1,separated,li0_diabatic,1,thf,3.5770226770829225e-05,6.416135294750652e-05,2.839112617667728e-05,6.29152554287345e-05
eda_1p5m,1,separated,li0_diabatic,12,thf,5.7024940257017334e-05,6.39383648409855e-05,6.913424583968186e-06,6.269659804333276e-05
eda_1p5m,1,separated,li0_diabatic,32,thf,3.6437230986695615e-05,4.939038125597148e-05,1.295315026927587e-05,4.8431155355847094e-05
eda_1p5m,1,separated,li0_diabatic,33,thf,3.2862628645126845e-05,4.8282037388793555e-05,1.5419408743666696e-05,4.734433697838206e-05
eda_1p5m,1,separated,li0_diabatic,11,thf,2.7576555184583183e-05,4.710962952819263e-05,1.9533074343609452e-05,4.61946988141633e-05
eda_1p5m,1,separated,li0_diabatic,60,thf,3.8433053143381544e-05,4.4630314731845875e-05,6.197261588464336e-06,4.3763535558799634e-05
eda_1p5m,1,separated,li0_diabatic,21,thf,3.572199120765199e-05,4.3828561884146654e-05,8.106570676494684e-06,4.297735380161348e-05
eda_1p5m,1,separated,li0_diabatic,20,thf,2.7644565769405966e-05,3.94445057232861e-05,1.179993995388014e-05,3.867844175404298e-05
eda_1p5m,1,separated,li0_diabatic,53,thf,2.8544216551079836e-05,3.465482183964984e-05,6.110605288570049e-06,3.398177980540214e-05
eda_1p5m,1,separated,li0_diabatic,40,thf,2.7881719120674568e-05,3.461593100824565e-05,6.734211887571063e-06,3.394364428488666e-05
eda_1p5m,1,separated,li0_diabatic,58,thf,2.5993396702782294e-05,3.450947484459944e-05,8.516078141817145e-06,3.3839255639384694e-05
eda_1p5m,1,separated,li0_diabatic,17,thf,1.555523730861129e-05,3.2640007043303806e-05,1.7084769734692524e-05,3.200609535159371e-05
eda_1p5m,1,separated,li0_diabatic,4,thf,2.8846512587848687e-05,3.127917284996344e-05,2.4326602621147442e-06,3.0671690340835716e-05
eda_1p5m,1,separated,li0_diabatic,9,thf,1.6821737346475144e-05,2.864500813971237e-05,1.182327079323722e-05,2.8088684559732637e-05
eda_1p5m,1,separated,li0_diabatic,47,thf,1.8717556943659215e-05,2.832000841544836e-05,9.60245147178913e-06,2.7769996755828823e-05
eda_1p5m,1,separated,li0_diabatic,44,thf,1.546074718831645e-05,2.476886842259816e-05,9.308121234281726e-06,2.428782455325454e-05
eda_1p5m,1,separated,li0_diabatic,71,eda,1.1384403020339582e-05,2.1312475114440505e-05,9.9280720941009e-06,2.0898558930648017e-05
eda_1p5m,1,separated,li0_diabatic,7,thf,1.061927666617197e-05,2.0780366275186197e-05,1.016108960901424e-05,2.037678434205787e-05
eda_1p5m,1,separated,li0_diabatic,36,thf,1.4327999503533965e-05,2.0035129776829013e-05,5.7071302732950436e-06,1.964602131267914e-05
eda_1p5m,1,separated,li0_diabatic,39,thf,5.860268972995027e-06,1.8972747415504366e-05,1.3112478442509341e-05,1.860427180841904e-05
eda_1p5m,1,separated,li0_diabatic,25,thf,1.2978033600189322e-05,1.8402133329005765e-05,5.424099728816448e-06,1.8044739794923857e-05
eda_1p5m,1,separated,li0_diabatic,38,thf,8.34450326440872e-06,1.8399069546375838e-05,1.0054566281967121e-05,1.804173551496583e-05
eda_1p5m,1,separated,li0_diabatic,35,thf,5.570164321872759e-06,1.6626552507277627e-05,1.1056388185404867e-05,1.630364307857524e-05
eda_1p5m,1,separated,li0_diabatic,50,thf,4.881182665217248e-06,1.5650969394023266e-05,1.0769786728806026e-05,1.534700706729014e-05
eda_1p5m,1,separated,li0_diabatic,5,thf,5.334444407045455e-06,1.543402247882993e-05,1.0099578071784472e-05,1.5134273545367187e-05
eda_1p5m,1,separated,li0_diabatic,37,thf,2.965255848114679e-06,1.162990177816342e-05,8.664645930048739e-06,1.1404033851700143e-05
eda_1p5m,1,separated,li0_diabatic,29,thf,2.755997436411408e-06,1.1186354247291316e-05,8.430356810879912e-06,1.0969100594877549e-05
eda_1p5m,1,separated,li0_diabatic,55,thf,4.602592843463912e-07,1.0784265564499797e-05,1.0324006280153396e-05,1.0574821000999145e-05
eda_1p5m,1,separated,li0_diabatic,3,thf,3.0778077476264887e-06,1.0568644129651374e-05,7.490836382024888e-06,1.0363387216856568e-05
eda_1p5m,1,separated,li0_diabatic,41,thf,1.797894987521306e-06,1.0539745129319112e-05,8.74185014179781e-06,1.0335049472965369e-05
eda_1p5m,1,separated,li0_diabatic,54,thf,3.239288129435737e-06,1.0191933883787245e-05,6.952645754351507e-06,9.993993177417379e-06
eda_1p5m,1,separated,li0_diabatic,23,thf,-4.016797976837177e-06,8.782830595042972e-06,1.279962857188015e-05,8.612256520315587e-06
eda_1p5m,1,separated,li0_diabatic,65,eda,2.5403541034013927e-06,8.379472037614043e-06,5.839117934212652e-06,8.216731714428632e-06
eda_1p5m,1,separated,li0_diabatic,42,thf,3.935470342536659e-06,8.33850951710631e-06,4.403039174569656e-06,8.176564739725695e-06
eda_1p5m,1,separated,li0_diabatic,48,thf,3.2713679456178375e-06,8.230821527999397e-06,4.9594535823815545e-06,8.07096819242702e-06
eda_1p5m,1,separated,li0_diabatic,64,thf,5.281553772122598e-07,7.747574792194898e-06,7.2194194149826406e-06,7.597106741233546e-06
eda_1p5m,1,separated,li0_diabatic,51,thf,7.502552669213169e-07,7.469512134371243e-06,6.7192568674499216e-06,7.3244444244572605e-06
eda_1p5m,1,separated,li0_diabatic,62,thf,4.102439586849925e-07,6.775002374925862e-06,6.364758416240868e-06,6.643422954274045e-06
eda_1p5m,1,separated,li0_diabatic,46,thf,-7.988747141609069e-08,6.619485747300592e-06,6.699373218716686e-06,6.490926663267458e-06
eda_1p5m,1,separated,li_plus_e_diabatic,14,thf,0.07704520950427583,0.08087090136553396,0.003825691861258081,0.07853142115174414
